day,date,time,beg_time,end_time,location,id,session,type,sponsor,url,beg_time_round,end_time_round
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-East 17,150,Lead with Statistics in Medical Device Innovations and Beyond,Topic Contributed Papers,"Section on Medical Devices and Diagnostics, Biopharmaceutical Section, Statistics in Biopharmaceutical Research Journal",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215023,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 224,151,#LeadwithStatistics in the Social Sciences ,Topic Contributed Papers,"Section on Bayesian Statistical Science, Social Statistics Section, Business and Economic Statistics Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215191,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 205,152,Frontiers of High-Dimensional and Complex Data analysis,Topic Contributed Papers,"International Chinese Statistical Association, Biometrics Section, Section on Nonparametric Statistics, SSC",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215213,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 202,153,Creating and Sustaining an Undergraduate Research Program,Topic Contributed Papers,"Section on Statistical Education, Business Analytics/Statistics Education Interest Group",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215256,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 122,154,Sports Analysis: New Insights,Topic Contributed Papers,"Section on Statistics in Sports, Canadian Statistical Sciences Institute, SSC",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215356,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 203,155,Implementing Research-Based Recommendations in Ongoing Programs,Topic Contributed Papers,"Government Statistics Section, Survey Research Methods Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215435,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-East 14,156,Statistical Aspects in Stochastic and Deterministic Simulation,Topic Contributed Papers,Section on Physical and Engineering Sciences,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215458,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 115,157,Constructing Profiles of Local Communities,Topic Contributed Papers,Social Statistics Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215500,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 120,158,Algebraic Methods in Statistics,Topic Contributed Papers,IMS,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215504,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 219,159,New Statistical Methods in Phylogenetics,Topic Contributed Papers,Biometrics Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215523,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 304/305,160,Quantifying Uncertainty,Topic Contributed Papers,"Uncertainty Quantification for Complex Systems Interest Group, Section on Physical and Engineering Sciences, Section on Statistics in Defense and National Security",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215535,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-East 10,161,Practical and Methodological Issues Related to Profiling Hospitals in the United States,Topic Contributed Papers,Health Policy Statistics Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215548,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 215/216,162,Statistical Challenge and Issues in Vaccine Development,Topic Contributed Papers,"Biometrics Section, Biopharmaceutical Section",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215573,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 212,163,SPEED: Longitudinal/Correlated Data,Contributed Speed,"Biometrics Section, Health Policy Statistics Section, Section on Statistics in Epidemiology, ENAR",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215604,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 209,164,SPEED: Causal Inference and Related Methodology,Contributed Speed,Section on Statistics in Epidemiology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215608,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 208,165,SPEED: Environmetrics: Spatio-Temporal and Other Models,Contributed Speed,"Section on Statistics and the Environment, Section on Physical and Engineering Sciences",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215805,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 213,166,SPEED: Topics in Bayesian Analysis,Contributed Speed,"Section on Bayesian Statistical Science, Section on Statistical Computing",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215816,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 114,167,Statistical Computing and Statistical Graphics: Student Paper Award and Chambers Statistical Software Award,Contributed Papers,"Section on Statistical Computing,  Section on Statistical Graphics",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215482,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 218,168,Causal Inference,Contributed Papers,Biometrics Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215624,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-East 19,169,Macroeconomic Dynamics,Contributed Papers,Business and Economic Statistics Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215637,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 116,170,Theory and Methods for High-Dimensional Data,Contributed Papers,IMS,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215646,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 117,171,New Nonparametric Methods for Correlated Data,Contributed Papers,Section on Nonparametric Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215659,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-East 16,172,Risk Prediction and Analysis,Contributed Papers,"Section on Risk Analysis, Section on Physical and Engineering Sciences",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215671,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 121,173,Recent Advances on Neuroimaging Analysis,Contributed Papers,"Section on Statistics in Imaging, SSC",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215681,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 210,174,Biomarkers and Endpoint Validation,Contributed Papers,Biopharmaceutical Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215706,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 223,175,"Bayesian Theory, Foundations, and Nonparametrics",Contributed Papers,Section on Bayesian Statistical Science,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215731,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 112,176,Modeling,Contributed Papers,Section on Statistical Computing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215746,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 111,177,Section on Statistical Learning and Data Science CPapers 2,Contributed Papers,Section on Statistical Learning and Data Science,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215750,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 221,178,Statistical Methods for Analysis of Heterogeneous Tissue Samples in Bulk and Single-Cell Sequencing Data,Contributed Papers,Section on Statistics in Genomics and Genetics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215774,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West 222,179,Emerging Methods for Complex Biomedical Data,Contributed Papers,Section on Statistics in Epidemiology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215797,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,180,Contributed Poster Presentations: Section on Teaching of Statistics in the Health Sciences,Contributed Poster Presentations,Section on Teaching of Statistics in the Health Sciences,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215890,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,181,Contributed Poster Presentations: Section on Statistical Education,Contributed Poster Presentations,"Section on Statistical Education, Business Analytics/Statistics Education Interest Group",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215891,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,182,Contributed Poster Presentations: ASA LGBT Concerns Committee,Contributed Poster Presentations,ASA LGBT Concerns Committee,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215894,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,183,Contributed Poster Presentations: IMS,Contributed Poster Presentations,IMS,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215895,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,184,Contributed Poster Presentations: International Chinese Statistical Association,Contributed Poster Presentations,International Chinese Statistical Association,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215898,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,185,Contributed Poster Presentations: International Statistical Institute,Contributed Poster Presentations,International Statistical Institute,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215899,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,186,CANCELED: Contributed Poster Presentations: Isolated Statisticians,Contributed Poster Presentations,Isolated Statisticians,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215902,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,187,Contributed Poster Presentations: Korean International Statistical Society,Contributed Poster Presentations,Korean International Statistical Society,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215903,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,188,Contributed Poster Presentations: Section on Nonparametric Statistics,Contributed Poster Presentations,Section on Nonparametric Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215905,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,189,Contributed Poster Presentations: Section on Physical and Engineering Sciences,Contributed Poster Presentations,Section on Physical and Engineering Sciences,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215906,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,190,Contributed Poster Presentations: Section on Risk Analysis,Contributed Poster Presentations,Section on Risk Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215910,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,191,Contributed Poster Presentations: Section on Statistical Graphics,Contributed Poster Presentations,Section on Statistical Graphics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215911,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,192,Contributed Poster Presentations: Section on Statistics and the Environment,Contributed Poster Presentations,Section on Statistics and the Environment,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215913,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,193,Contributed Poster Presentations: Section on Statistics in Sports,Contributed Poster Presentations,Section on Statistics in Sports,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215915,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,194,Contributed Poster Presentations: SSC,Contributed Poster Presentations,SSC,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215918,10,13
Mon,7/30/2018,10:30 AM - 12:20 PM,10:30 AM,12:20 PM,CC-West Hall B,195,CANCELED: Contributed Poster Presentations: Uncertainty Quantification for Complex Systems Interest Group,Contributed Poster Presentations,Uncertainty Quantification for Complex Systems Interest Group,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215919,10,13
Mon,7/30/2018,10:30 AM - 11:15 AM,10:30 AM,11:15 AM,CC-West Hall B,196,SPEED: Teaching Statistics: Strategies and Applications,Contributed Poster Presentations,Section on Statistical Education,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215938,10,12
Mon,7/30/2018,10:30 AM - 11:15 AM,10:30 AM,11:15 AM,CC-West Hall B,197,SPEED: Government and Health Policy,Contributed Poster Presentations,"Health Policy Statistics Section, Government Statistics Section, Section on Statistical Learning and Data Science, Section on Teaching of Statistics in the Health Sciences, Section for Statistical Programmers and Analysts",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215939,10,12
Mon,7/30/2018,11:00 AM - 3:00 PM,11:00 AM,3:00 PM,CC-West Hall B,216778,Spotlight Vancouver: JSM Photo Booth,Other,Cytel Inc.,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216778,11,15
Mon,7/30/2018,11:35 AM - 12:20 PM,11:35 AM,12:20 PM,CC-West Hall B,198,"SPEED: Nonparametric Statistics: Estimation, Testing, and Modeling",Contributed Poster Presentations,Section on Nonparametric Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215940,11,13
Mon,7/30/2018,11:35 AM - 12:20 PM,11:35 AM,12:20 PM,CC-West Hall B,199,SPEED: Data Expo,Contributed Poster Presentations,"Section on Statistical Computing,  Section on Statistical Graphics,  Government Statistics Section, Section on Statistics and the Environment",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=215941,11,13
Mon,7/30/2018,12:00 PM - 5:00 PM,12:00 PM,5:00 PM,CC-East 7,216475,Council of Chapters Governing Board Business Meeting,Other,Council of Chapters Governing Board,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216475,12,17
Mon,7/30/2018,12:00 PM - 2:30 PM,12:00 PM,2:30 PM,F-Waterfront Ballroom A,216603,Wiki Editathon,Other,ASA,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216603,12,15
Mon,7/30/2018,12:00 PM - 1:30 PM,12:00 PM,1:30 PM,CC-West 303,216639,"Rice University, Department of Statistics Reception",Other,Rice University,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216639,12,14
Mon,7/30/2018,12:20 PM - 2:00 PM,12:20 PM,2:00 PM,CC-West 113,216568,Sections on Statistical Computing and Statistical Graphics Executive Council Meeting,Other,"Section on Statistical Computing, Section on Statistical Graphics",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216568,12,14
Mon,7/30/2018,12:30 PM - 2:00 PM,12:30 PM,2:00 PM,CC-East 20,216472,ASA Committee on Women in Statistics Business Meeting (Closed),Other,Committee on Women in Statistics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216472,12,14
Mon,7/30/2018,12:30 PM - 6:30 PM,12:30 PM,6:30 PM,F-Terrace Room,216509,Committee on Applied and Theoretical Statistics,Other,National Research Council,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216509,12,19
Mon,7/30/2018,12:30 PM - 2:00 PM,12:30 PM,2:00 PM,CC-West 302,216513,Editorial Meeting for Biostatistics Journal ,Other,Biostatistics Journal,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216513,12,14
Mon,7/30/2018,12:30 PM - 1:30 PM,12:30 PM,1:30 PM,F-Sechelt Room,216526,"Meeting of the Editorial Board of ""Statistics and Public Policy""",Other,Statistics and Public Policy,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216526,12,14
Mon,7/30/2018,12:30 PM - 2:00 PM,12:30 PM,2:00 PM,F-Princess Louisa Suite,216528,Annals of Statistics Editors Meeting,Other,IMS,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216528,12,14
Mon,7/30/2018,12:30 PM - 2:00 PM,12:30 PM,2:00 PM,F-Cheakamus,216537,Statistics in Medicine Journal Editorial Board Meeting and Luncheon,Other,Statistics in Medicine Journal Editorial Board,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216537,12,14
Mon,7/30/2018,12:30 PM - 2:00 PM,12:30 PM,2:00 PM,CC-East 18,216559,2019 JSM Program Committee Meeting (Closed),Other,2019 JSM Program Committee,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216559,12,14
Mon,7/30/2018,12:30 PM - 2:00 PM,12:30 PM,2:00 PM,F-Nootka,216624,Committee on Funded Research Business Meeting,Other,Committee on Funded Research,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/ActivityDetails.cfm?SessionID=216624,12,14
Mon,7/30/2018,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,CC-West 201,,Section on Statistics in Sports Speaker with Lunch (Added Fee),Roundtable,Section on Statistics in Sports,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/https://www.amstat.org/EventDetail?Eventkey=JSM2018,12,14
Mon,7/30/2018,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,CC-West Ballroom D,,Biopharmaceutical Section P.M. Roundtable Discussion (Added Fee),Roundtable,Biopharmaceutical Section,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/https://www.amstat.org/EventDetail?Eventkey=JSM2018,12,14
Mon,7/30/2018,12:30 PM - 1:50 PM,12:30 PM,1:50 PM,CC-West Ballroom D,,Committee on Professional Ethics P.M. Roundtable Discussion (Added Fee),Roundtable,Committee on Professional Ethics,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/https://www.amstat.org/EventDetail?Eventkey=JSM2018,12,14
